id	e2m	m2y	e2m2y	padj	coef	file	method	tissue	trait	treatment	Freq	id_v4	chr	pos	end_position
AC148152.3_FG001	1.67576950747628e-16	2.89528401253847e-11	2.89528401253847e-11	3.47434081504616e-10	-0.00361781748624251	res.fixed_mediator_T146_lowN_ts_GRoot.csv	res.fixed	GRoot	T146_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.000293963542592479	0.000293963542592479	0.00529134376666463	-2.5635539096526e-11	res.fixed_mediator_T148_lowN_ts_GRoot.csv	res.fixed	GRoot	T148_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.0309063025483152	0.0309063025483152	0.0309063025483152	2.46149790444612e-09	res.fixed_mediator_T16_lowN_ts_GRoot.csv	res.fixed	GRoot	T16_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.0273224043907387	0.0273224043907387	0.0273224043907387	0.00227818772499273	res.fixed_mediator_T2_lowN_ts_GRoot.csv	res.fixed	GRoot	T2_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	3.8442733441002e-09	3.8442733441002e-09	3.8442733441002e-09	0.044465522067866	res.fixed_mediator_T21_lowN_ts_GRoot.csv	res.fixed	GRoot	T21_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.0124467364972567	0.0124467364972567	0.0373402094917701	-0.0149078924023014	res.fixed_mediator_T27_lowN_ts_GRoot.csv	res.fixed	GRoot	T27_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.0014165164397173	0.0014165164397173	0.00991561507802108	4.91805837158651e-11	res.fixed_mediator_T29_lowN_ts_GRoot.csv	res.fixed	GRoot	T29_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	9.04428316816919e-06	9.04428316816919e-06	0.000171841380195215	-0.0675500474711513	res.fixed_mediator_T3_lowN_ts_GRoot.csv	res.fixed	GRoot	T3_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.00023093070080793	0.00023093070080793	0.00762071312666168	4.58817371521161e-11	res.fixed_mediator_T33_lowN_ts_GRoot.csv	res.fixed	GRoot	T33_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.000331305872383059	0.000331305872383059	0.000331305872383059	3.03495080725277e-10	res.fixed_mediator_T35_lowN_ts_GRoot.csv	res.fixed	GRoot	T35_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.00093210981075309	0.00093210981075309	0.00372843924301236	0.00806557725708578	res.fixed_mediator_T4_lowN_ts_GRoot.csv	res.fixed	GRoot	T4_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0	1.67576950747628e-16	6.0327702269146e-15	0.0319709956894576	res.fixed_mediator_T40_lowN_ts_GRoot.csv	res.fixed	GRoot	T40_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	2.16653197604444e-08	2.16653197604444e-08	6.28294273052887e-07	0.0192705650349694	res.fixed_mediator_T42_lowN_ts_GRoot.csv	res.fixed	GRoot	T42_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	1.59018138656819e-07	1.59018138656819e-07	5.40661671433185e-06	0.00344616865986523	res.fixed_mediator_T46_lowN_ts_GRoot.csv	res.fixed	GRoot	T46_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	2.52735130772397e-05	2.52735130772397e-05	0.000732931879239951	0.0188467881453238	res.fixed_mediator_T47_lowN_ts_GRoot.csv	res.fixed	GRoot	T47_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.00195370773980197	0.00195370773980197	0.0410278625358413	0.00365767475648499	res.fixed_mediator_T49_lowN_ts_GRoot.csv	res.fixed	GRoot	T49_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	1.22860068136887e-05	1.22860068136887e-05	4.9144027254755e-05	0.0102294008679779	res.fixed_mediator_T5_lowN_ts_GRoot.csv	res.fixed	GRoot	T5_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	2.59166064808802e-05	2.59166064808802e-05	0.000829331407388168	-0.00898492865713942	res.fixed_mediator_T51_lowN_ts_GRoot.csv	res.fixed	GRoot	T51_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.0291768621225392	0.0291768621225392	0.0291768621225392	0.00239135634693835	res.fixed_mediator_T52_lowN_ts_GRoot.csv	res.fixed	GRoot	T52_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	1.74584702028469e-07	1.74584702028469e-07	3.14252463651243e-06	-0.0131617907357611	res.fixed_mediator_T61_lowN_ts_GRoot.csv	res.fixed	GRoot	T61_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	2.03432382051005e-10	2.03432382051005e-10	7.32356575383619e-09	0.00163259518408487	res.fixed_mediator_T68_lowN_ts_GRoot.csv	res.fixed	GRoot	T68_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.000183564371451617	0.000183564371451617	0.00055069311435485	-0.01557492555994	res.fixed_mediator_T7_lowN_ts_GRoot.csv	res.fixed	GRoot	T7_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	3.52318174634547e-12	3.52318174634547e-12	7.04636349269094e-12	-0.028404204936519	res.fixed_mediator_T71_lowN_ts_GRoot.csv	res.fixed	GRoot	T71_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.000251728788122074	0.000251728788122074	0.000755186364366223	-0.00632138100949267	res.fixed_mediator_T8_lowN_ts_GRoot.csv	res.fixed	GRoot	T8_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.000400048556595811	0.000400048556595811	0.000400048556595811	-4.13204908618509e-10	res.fixed_mediator_T82_lowN_ts_GRoot.csv	res.fixed	GRoot	T82_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	1.90843052472189e-09	1.90843052472189e-09	7.63372209888757e-09	0.0117058596602009	res.fixed_mediator_T85_lowN_ts_GRoot.csv	res.fixed	GRoot	T85_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	8.88178419700125e-16	8.88178419700125e-16	7.105427357601e-15	0.00638632273365993	res.fixed_mediator_T89_lowN_ts_GRoot.csv	res.fixed	GRoot	T89_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	2.18812996610751e-08	2.18812996610751e-08	8.97133286104079e-07	0.00663406788107346	res.fixed_mediator_T92_lowN_ts_GRoot.csv	res.fixed	GRoot	T92_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG001	1.67576950747628e-16	0.000221386053525174	0.000221386053525174	0.00796989792690628	0.011150563373174	res.fixed_mediator_T95_lowN_ts_GRoot.csv	res.fixed	GRoot	T95_lowN	lowN	44	Zm00001d007725	2	238219444	238221798
AC148152.3_FG005	1.72339433251867e-14	3.30648537831824e-05	3.30648537831824e-05	3.30648537831824e-05	0.00749971100462625	res.fixed_mediator_T10_lowN_ts_L3Base.csv	res.fixed	L3Base	T10_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.00113694133184405	0.00113694133184405	0.00909553065475244	0.00761890720827094	res.fixed_mediator_T10_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T10_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.00161250519703682	0.00161250519703682	0.00645002078814727	-0.00569435352990773	res.fixed_mediator_T100_lowN_ts_L3Base.csv	res.fixed	L3Base	T100_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.00295555579687901	0.00295555579687901	0.0138767776133564	-0.00415077301287932	res.fixed_mediator_T100_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T100_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.00115030520302017	0.00115030520302017	0.00115030520302017	-0.00130274751585383	res.fixed_mediator_T101_lowN_ts_L3Base.csv	res.fixed	L3Base	T101_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	3.71374061214347e-06	3.71374061214347e-06	4.45648873457216e-05	-0.00135584027430873	res.fixed_mediator_T101_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T101_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.00107194471898775	0.00107194471898775	0.00321583415696325	-0.0094226265727302	res.fixed_mediator_T103_lowN_ts_L3Base.csv	res.fixed	L3Base	T103_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000882308495476325	0.000882308495476325	0.0132346274321449	0.0188679764595984	res.fixed_mediator_T105_lowN_ts_L3Base.csv	res.fixed	L3Base	T105_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	8.07633773174388e-05	8.07633773174388e-05	0.000726870395856949	-0.0131018498980466	res.fixed_mediator_T109_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T109_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	9.07572570028048e-05	9.07572570028048e-05	0.000998329827030853	0.00230300194664027	res.fixed_mediator_T11_lowN_ts_L3Base.csv	res.fixed	L3Base	T11_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.0022109124449281	0.0022109124449281	0.0397964240087059	0.00119916187393982	res.fixed_mediator_T111_lowN_ts_L3Base.csv	res.fixed	L3Base	T111_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.000347095061441705	0.000347095061441705	0.00381804567585875	0.00186334102354754	res.fixed_mediator_T111_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T111_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000668939728070583	0.000668939728070583	0.000668939728070583	-0.0152534003090717	res.fixed_mediator_T112_lowN_ts_L3Base.csv	res.fixed	L3Base	T112_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	8.3643624555485e-06	8.3643624555485e-06	8.3643624555485e-06	-0.0215127422852365	res.fixed_mediator_T115_lowN_ts_L3Base.csv	res.fixed	L3Base	T115_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	5.06276693235108e-07	5.06276693235108e-07	1.82259609564639e-05	0.0135859582195669	res.fixed_mediator_T117_lowN_ts_L3Base.csv	res.fixed	L3Base	T117_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	1.06276115241499e-07	1.06276115241499e-07	1.06276115241499e-07	0.0239070828735526	res.fixed_mediator_T117_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T117_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	9.43317840240709e-05	9.43317840240709e-05	9.43317840240709e-05	-0.0125477945336062	res.fixed_mediator_T118_lowN_ts_L3Base.csv	res.fixed	L3Base	T118_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	1.28934640741818e-11	1.28934640741818e-11	5.15738562967272e-10	-0.0122155244026636	res.fixed_mediator_T118_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T118_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.0027350832859443	0.0027350832859443	0.0027350832859443	-0.0369657966432187	res.fixed_mediator_T128_lowN_ts_L3Base.csv	res.fixed	L3Base	T128_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.000161489761302702	0.000161489761302702	0.00452171331647566	-0.0356040030829174	res.fixed_mediator_T128_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T128_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.00337822969967894	0.00337822969967894	0.00337822969967894	0.0162419917007493	res.fixed_mediator_T129_lowN_ts_L3Base.csv	res.fixed	L3Base	T129_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	1.11417144956771e-05	1.11417144956771e-05	3.34251434870314e-05	0.00740689066432779	res.fixed_mediator_T134_lowN_ts_L3Base.csv	res.fixed	L3Base	T134_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	2.17273151605912e-05	2.17273151605912e-05	0.000934274551905423	0.00473074341150498	res.fixed_mediator_T134_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T134_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0	1.72339433251867e-14	7.06591676332653e-13	0.00428557756902362	res.fixed_mediator_T135_lowN_ts_L3Base.csv	res.fixed	L3Base	T135_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	2.22044604925031e-16	1.72339433251867e-14	1.72339433251867e-14	-0.0160072247992992	res.fixed_mediator_T136_lowN_ts_L3Base.csv	res.fixed	L3Base	T136_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	1.25913903865627e-05	1.25913903865627e-05	0.000125913903865627	0.0342564584624655	res.fixed_mediator_T141_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T141_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.00864258746427393	0.00864258746427393	0.0432129373213697	0.0102926169843842	res.fixed_mediator_T142_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T142_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	1.74416037168612e-12	1.74416037168612e-12	2.26740848319196e-11	-0.0241341734770749	res.fixed_mediator_T145_lowN_ts_L3Base.csv	res.fixed	L3Base	T145_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	5.05899189207071e-09	5.05899189207071e-09	3.03539513524242e-08	-0.00280508061925491	res.fixed_mediator_T146_lowN_ts_L3Base.csv	res.fixed	L3Base	T146_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	5.4580249253533e-07	5.4580249253533e-07	3.38397545371905e-05	-2.66484240156736e-10	res.fixed_mediator_T15_lowN_ts_L3Base.csv	res.fixed	L3Base	T15_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000228001217655649	0.000228001217655649	0.00136800730593389	0.0104213305075369	res.fixed_mediator_T20_lowN_ts_L3Base.csv	res.fixed	L3Base	T20_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.020772152167948	0.020772152167948	0.020772152167948	0.0135178055652682	res.fixed_mediator_T24_lowN_ts_L3Base.csv	res.fixed	L3Base	T24_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	1.09422662730729e-06	1.09422662730729e-06	5.47113313653647e-06	0.0240034346762877	res.fixed_mediator_T24_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T24_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000258505366530049	0.000258505366530049	0.00336056976489063	0.0170448024514476	res.fixed_mediator_T27_lowN_ts_L3Base.csv	res.fixed	L3Base	T27_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	5.19945397647881e-06	5.19945397647881e-06	4.15956318118305e-05	7.97346267468775e-11	res.fixed_mediator_T29_lowN_ts_L3Base.csv	res.fixed	L3Base	T29_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.00793035601665859	0.00793035601665859	0.00793035601665859	0.0492009501294441	res.fixed_mediator_T3_lowN_ts_L3Base.csv	res.fixed	L3Base	T3_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0	8.73982999207961e-16	1.31097449881194e-14	0.0979780131571653	res.fixed_mediator_T3_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T3_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	1.23590027101272e-12	1.23590027101272e-12	1.23590027101272e-12	-0.0233137848715014	res.fixed_mediator_T32_lowN_ts_L3Base.csv	res.fixed	L3Base	T32_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	2.77170286722139e-10	2.77170286722139e-10	9.97813032199701e-09	-0.022905663218679	res.fixed_mediator_T32_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T32_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.000105473087910646	0.000105473087910646	0.00337513881314067	-0.000190380954512743	res.fixed_mediator_T36_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T36_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	1.32956119447414e-08	1.32956119447414e-08	3.98868358342241e-07	-0.00342342116500391	res.fixed_mediator_T37_lowN_ts_L3Base.csv	res.fixed	L3Base	T37_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	1.99840144432528e-15	1.99840144432528e-15	3.99680288865056e-15	-0.00378526472589416	res.fixed_mediator_T37_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T37_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	8.57166402350451e-05	8.57166402350451e-05	0.00257149920705135	-0.0181936989393952	res.fixed_mediator_T40_lowN_ts_L3Base.csv	res.fixed	L3Base	T40_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.00616193934705711	0.00616193934705711	0.00616193934705711	0.00406147590061986	res.fixed_mediator_T41_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T41_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	5.09798700587538e-07	5.09798700587538e-07	3.56859090411277e-06	-0.0144951002014936	res.fixed_mediator_T51_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T51_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000138605916519596	0.000138605916519596	0.000554423666078385	0.0144673890690517	res.fixed_mediator_T55_lowN_ts_L3Base.csv	res.fixed	L3Base	T55_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	9.85533732400512e-08	9.85533732400512e-08	8.86980359160461e-07	0.0133991491734933	res.fixed_mediator_T55_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T55_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.00581720529001073	0.00581720529001073	0.0174516158700322	-0.0137707876736913	res.fixed_mediator_T59_lowN_ts_L3Base.csv	res.fixed	L3Base	T59_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	7.88204612689469e-10	7.88204612689469e-10	4.25630490852313e-08	-0.0111077136318484	res.fixed_mediator_T59_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T59_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	0.00158752343060731	0.00158752343060731	0.00952514058364384	-0.0225633479850826	res.fixed_mediator_T6_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T6_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	2.91734598016902e-05	2.91734598016902e-05	8.75203794050705e-05	0.0276313853460823	res.fixed_mediator_T63_lowN_ts_L3Base.csv	res.fixed	L3Base	T63_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	9.01341035741687e-06	9.01341035741687e-06	0.000198295027863171	0.0103290233873222	res.fixed_mediator_T69_lowN_ts_L3Base.csv	res.fixed	L3Base	T69_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	8.28543122999292e-09	8.28543122999292e-09	3.81129836579674e-07	0.00467437671357319	res.fixed_mediator_T74_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T74_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	1.86517468137026e-14	1.86517468137026e-14	3.5438318946035e-13	0.0466804471973516	res.fixed_mediator_T76_lowN_ts_L3Base.csv	res.fixed	L3Base	T76_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	5.12524504858725e-06	5.12524504858725e-06	0.000220385537089252	0.0134059729300978	res.fixed_mediator_T76_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T76_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	6.91358157389743e-08	6.91358157389743e-08	1.65925957773538e-06	0.0104958447587766	res.fixed_mediator_T78_lowN_ts_L3Base.csv	res.fixed	L3Base	T78_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000260955022594489	0.000260955022594489	0.000260955022594489	-0.0265726121425508	res.fixed_mediator_T83_lowN_ts_L3Base.csv	res.fixed	L3Base	T83_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0.000219727160852168	0.000219727160852168	0.00263672593022601	-0.0135651291693753	res.fixed_mediator_T85_lowN_ts_L3Base.csv	res.fixed	L3Base	T85_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	1.72339433251867e-14	0	1.72339433251867e-14	1.72339433251867e-14	-0.0358187562113584	res.fixed_mediator_T9_lowN_ts_L3Base.csv	res.fixed	L3Base	T9_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
AC148152.3_FG005	8.73982999207961e-16	4.03834930731151e-05	4.03834930731151e-05	0.000686519382242956	0.0246381340324709	res.fixed_mediator_T93_lowN_ts_L3Tip.csv	res.fixed	L3Tip	T93_lowN	lowN	61	Zm00001d007718	2	238143557	238145188
